,Price per Unit,Units Sold,Total Sales,Operating Margin,Year,Sales Method_Online,Sales Method_Outlet
770,60,1000,600000,45,2020,0,0
771,50,825,412500,35,2020,0,0
772,50,725,362500,25,2020,0,0
773,50,700,350000,30,2020,0,0
774,60,700,420000,35,2020,0,0
775,65,825,536250,50,2020,0,0
776,60,975,585000,45,2020,0,0
777,50,800,400000,35,2020,0,0
778,50,745,372500,25,2020,0,0
779,50,775,387500,30,2020,0,0
780,65,750,487500,35,2020,0,0
781,70,850,595000,50,2020,0,0
782,65,1075,698750,45,2020,0,0
783,55,875,481250,35,2020,0,0
784,55,825,453750,25,2020,0,0
785,55,775,426250,30,2020,0,0
786,65,775,503750,35,2020,0,0
787,70,875,612500,50,2020,0,0
788,35,450,157500,35,2020,0,0
789,35,250,87500,30,2020,0,0
790,25,250,62500,30,2020,0,0
791,30,100,30000,35,2020,0,0
792,45,150,67500,30,2020,0,0
793,35,250,87500,45,2020,0,0
794,35,500,175000,35,2020,0,0
795,35,150,52500,30,2020,0,0
796,25,200,50000,30,2020,0,0
797,30,75,22500,35,2020,0,0
798,45,150,67500,30,2020,0,0
799,35,225,78750,45,2020,0,0
800,40,445,178000,35,2020,0,0
801,40,125,50000,30,2020,0,0
802,30,175,52500,30,2020,0,0
803,35,25,8750,35,2020,0,0
804,50,75,37500,30,2020,0,0
805,40,175,70000,45,2020,0,0
806,40,400,160000,35,2020,0,0
807,40,100,40000,30,2020,0,0
808,30,100,30000,30,2020,0,0
809,35,25,8750,35,2020,0,0
810,50,50,25000,30,2020,0,0
811,40,175,70000,45,2020,0,0
812,50,445,222500,35,2020,0,0
813,45,150,67500,30,2020,0,0
814,40,125,50000,30,2020,0,0
815,40,50,20000,35,2020,0,0
816,55,75,41250,30,2020,0,0
817,60,175,105000,45,2020,0,0
818,45,425,191250,35,2020,0,1
819,40,175,70000,30,2020,0,1
820,35,175,61250,30,2020,0,1
821,35,150,52500,35,2020,0,1
822,50,150,75000,30,2020,0,1
823,55,325,178750,45,2020,0,1
824,50,550,275000,35,2020,0,1
825,45,300,135000,30,2020,0,1
826,40,225,90000,30,2020,0,1
827,40,175,70000,35,2020,0,1
828,50,200,100000,30,2020,0,1
829,55,375,206250,45,2020,0,1
830,50,525,262500,35,2020,0,1
831,45,300,135000,30,2020,0,1
832,40,225,90000,30,2020,0,1
833,35,175,61250,35,2020,0,1
834,45,150,67500,30,2020,0,1
835,50,325,162500,45,2020,0,1
836,45,450,202500,35,2020,0,1
837,40,250,100000,30,2020,0,1
838,25,150,37500,30,2020,0,1
839,25,125,31250,35,2020,0,1
840,35,125,43750,30,2020,0,1
841,40,200,80000,45,2020,0,1
842,45,375,168750,35,2020,0,1
843,35,200,70000,30,2020,0,1
844,35,100,35000,30,2020,0,1
845,35,75,26250,35,2020,0,1
846,45,75,33750,30,2020,0,1
847,50,200,100000,45,2020,0,1
848,50,350,175000,35,2020,0,1
849,40,200,80000,30,2020,0,1
850,40,145,58000,30,2020,0,1
851,40,150,60000,35,2020,0,1
852,55,125,68750,30,2020,0,1
853,60,225,135000,45,2020,0,1
854,55,475,261250,35,2020,0,1
855,45,275,123750,30,2020,0,1
856,45,225,101250,30,2020,0,1
857,45,175,78750,35,2020,0,1
858,55,175,96250,30,2020,0,1
859,60,275,165000,45,2020,0,1
860,35,475,166250,45,2020,0,1
861,45,475,213750,30,2020,0,1
862,45,475,213750,45,2020,0,1
863,45,325,146250,40,2020,0,1
864,50,275,137500,60,2021,0,1
865,45,475,213750,25,2021,0,1
866,35,525,183750,45,2021,0,1
867,45,425,191250,30,2021,0,1
868,45,450,202500,45,2021,0,1
869,45,300,135000,40,2021,0,1
870,50,225,112500,60,2021,0,1
871,45,425,191250,25,2021,0,1
872,35,575,201250,45,2021,0,1
873,45,425,191250,30,2021,0,1
874,45,425,191250,45,2021,0,1
875,45,325,146250,40,2021,0,1
876,50,200,100000,60,2021,0,1
877,45,400,180000,25,2021,0,1
878,45,575,258750,45,2021,0,1
879,45,375,168750,30,2021,0,1
880,45,400,180000,45,2021,0,1
881,40,300,120000,40,2021,0,1
882,45,200,90000,60,2021,0,1
883,60,375,225000,25,2021,0,1
884,40,575,230000,45,2021,0,1
885,45,425,191250,30,2021,0,1
886,45,425,191250,45,2021,0,1
887,40,325,130000,40,2021,0,1
888,45,225,101250,60,2021,0,1
889,60,400,240000,25,2021,0,1
890,40,675,270000,45,2021,0,1
891,45,525,236250,30,2021,0,1
892,45,550,247500,45,2021,0,1
893,40,425,170000,40,2021,0,1
894,45,300,135000,60,2021,0,1
895,60,600,360000,25,2021,0,1
896,40,750,300000,45,2021,0,1
897,45,600,270000,30,2021,0,1
898,45,550,247500,45,2021,0,1
899,40,450,180000,40,2021,0,1
900,45,475,213750,60,2021,0,1
901,60,475,285000,25,2021,0,1
902,45,675,303750,45,2021,0,1
903,55,625,343750,30,2021,0,1
904,50,500,250000,45,2021,0,1
905,45,425,191250,40,2021,0,1
906,55,425,233750,60,2021,0,1
907,60,400,240000,25,2021,0,1
908,45,600,270000,45,2021,0,1
909,50,600,300000,30,2021,0,1
910,45,450,202500,45,2021,0,1
911,45,400,180000,40,2021,0,1
912,55,400,220000,60,2021,0,1
913,60,450,270000,25,2021,0,1
914,45,550,247500,45,2021,0,1
915,50,550,275000,30,2021,0,1
916,45,400,180000,45,2021,0,1
917,45,375,168750,40,2021,0,1
918,55,350,192500,60,2021,0,1
919,60,400,240000,25,2021,0,1
920,40,575,230000,45,2021,0,1
921,45,575,258750,30,2021,0,1
922,40,425,170000,45,2021,0,1
923,40,425,170000,40,2021,0,1
924,55,375,206250,60,2021,0,1
925,60,475,285000,25,2021,0,1
926,45,675,303750,45,2021,0,1
927,50,675,337500,30,2021,0,1
928,45,475,213750,45,2021,0,1
929,45,475,213750,40,2021,0,1
930,55,400,220000,60,2021,0,1
931,60,500,300000,25,2021,0,1
932,20,700,140000,35,2021,0,1
933,30,700,210000,35,2021,0,1
934,30,500,150000,35,2021,0,1
935,35,500,175000,45,2021,0,1
936,40,350,140000,30,2021,0,1
937,35,500,175000,50,2021,0,1
938,25,650,162500,35,2021,0,1
939,35,625,218750,35,2021,0,1
940,35,450,157500,35,2021,0,1
941,35,400,140000,45,2021,0,1
942,40,275,110000,30,2021,0,1
943,35,475,166250,50,2021,0,1
944,30,650,195000,40,2021,0,1
945,40,650,260000,40,2021,0,1
946,30,475,142500,40,2021,0,1
947,35,375,131250,50,2021,0,1
948,40,275,110000,35,2021,0,1
949,35,425,148750,55,2021,0,1
950,20,675,135000,40,2021,0,1
951,25,675,168750,40,2021,0,1
952,20,500,100000,40,2021,0,1
953,25,400,100000,50,2021,0,1
954,30,300,90000,35,2021,0,1
955,25,575,143750,55,2021,0,1
956,15,725,108750,40,2021,0,1
957,25,750,187500,40,2021,0,1
958,20,600,120000,40,2021,0,1
959,30,525,157500,50,2021,0,1
960,45,425,191250,35,2021,0,1
961,40,775,310000,55,2021,0,1
962,40,775,310000,40,2021,0,1
963,45,775,348750,40,2021,0,1
964,40,650,260000,40,2021,0,1
965,40,600,240000,50,2021,0,1
966,45,500,225000,35,2021,0,1
967,50,875,437500,55,2021,0,1
968,40,825,330000,45,2021,0,1
969,45,825,371250,45,2021,0,1
970,40,975,390000,45,2021,0,1
971,40,575,230000,55,2021,0,1
972,45,550,247500,40,2021,0,1
973,55,825,453750,60,2021,0,1
974,45,775,348750,45,2021,0,1
975,55,775,426250,45,2021,0,1
976,50,950,475000,45,2021,0,1
977,45,475,213750,55,2021,0,1
978,50,475,237500,40,2021,0,1
979,55,725,398750,60,2021,0,1
980,50,675,337500,45,2021,0,1
981,50,625,312500,45,2021,0,1
982,55,675,371250,45,2021,0,1
983,55,400,220000,55,2021,0,1
984,50,400,200000,40,2021,0,1
985,45,625,281250,60,2021,0,1
986,35,575,201250,45,2021,0,1
987,35,575,201250,45,2021,0,1
988,40,525,210000,45,2021,0,1
989,40,375,150000,55,2021,0,1
990,35,350,122500,40,2021,0,1
991,45,525,236250,60,2021,0,1
992,30,675,202500,45,2021,0,1
993,30,675,202500,45,2021,0,1
994,55,600,330000,45,2021,0,1
995,55,475,261250,55,2021,0,1
996,55,450,247500,40,2021,0,1
997,65,650,422500,60,2021,0,1
998,55,800,440000,45,2021,0,1
999,55,800,440000,45,2021,0,1
1000,60,700,420000,45,2021,0,1
1001,60,550,330000,55,2021,0,1
1002,55,500,275000,40,2021,0,1
1003,65,750,487500,60,2021,0,1
1004,35,425,148750,40,2021,0,1
1005,35,225,78750,35,2021,0,1
1006,25,225,56250,35,2021,0,1
1007,30,75,22500,40,2021,0,1
1008,45,125,56250,35,2021,0,1
1009,35,225,78750,50,2021,0,1
1010,35,475,166250,40,2021,0,1
1011,35,125,43750,35,2021,0,1
1012,25,175,43750,35,2021,0,1
1013,30,50,15000,40,2021,0,1
1014,45,125,56250,35,2021,0,1
1015,35,200,70000,50,2021,0,1
1016,40,420,168000,40,2021,0,1
1017,40,100,40000,35,2021,0,1
1018,30,150,45000,35,2021,0,1
1019,35,0,0,40,2021,0,1
1020,50,50,25000,35,2021,0,1
1021,40,150,60000,50,2021,0,1
1022,40,375,150000,40,2021,0,1
1023,35,75,26250,35,2021,0,1
1024,25,75,18750,35,2021,0,1
1025,30,0,0,40,2021,0,1
1026,45,25,11250,35,2021,0,1
1027,35,150,52500,50,2021,0,1
1028,45,420,189000,40,2021,0,1
1029,40,125,50000,35,2021,0,1
1030,35,100,35000,35,2021,0,1
1031,35,25,8750,40,2021,0,1
1032,50,50,25000,35,2021,0,1
1033,55,150,82500,50,2021,0,1
1034,40,400,160000,40,2021,0,1
1035,35,150,52500,35,2021,0,1
1036,30,175,52500,35,2021,0,1
1037,30,150,45000,40,2021,0,1
1038,45,150,67500,35,2021,0,1
1039,50,325,162500,50,2021,0,1
1040,45,550,247500,40,2021,0,1
1041,40,300,120000,35,2021,0,1
1042,35,225,78750,35,2021,0,1
1043,35,175,61250,40,2021,0,1
1044,45,175,78750,35,2021,0,1
1045,50,350,175000,50,2021,0,1
1046,45,500,225000,40,2021,0,1
1047,45,275,123750,35,2021,0,1
1048,40,200,80000,35,2021,0,1
1049,30,125,37500,40,2021,0,1
1050,40,100,40000,35,2021,0,1
1051,45,275,123750,50,2021,0,1
1052,40,400,160000,40,2021,0,1
1053,35,200,70000,35,2021,0,1
1054,20,100,20000,35,2021,0,1
1055,20,75,15000,40,2021,0,1
1056,30,75,22500,35,2021,0,1
1057,35,150,52500,50,2021,0,1
1058,40,325,130000,40,2021,0,1
1059,30,150,45000,35,2021,0,1
1060,30,50,15000,35,2021,0,1
1061,30,25,7500,40,2021,0,1
1062,40,25,10000,35,2021,0,1
1063,45,150,67500,50,2021,0,1
1064,40,300,120000,40,2021,0,1
1065,30,150,45000,35,2021,0,1
1066,30,95,28500,35,2021,0,1
1067,30,125,37500,40,2021,0,1
1068,50,100,50000,35,2021,0,1
1069,55,200,110000,50,2021,0,1
1070,50,450,225000,40,2021,0,1
1071,40,250,100000,35,2021,0,1
1072,40,200,80000,35,2021,0,1
1073,40,150,60000,40,2021,0,1
1074,50,150,75000,35,2021,0,1
1075,55,250,137500,50,2021,0,1
1076,20,675,135000,40,2021,0,1
1077,30,675,202500,40,2021,0,1
1078,30,475,142500,40,2021,0,1
1079,35,475,166250,50,2021,0,1
1080,40,325,130000,35,2021,0,1
1081,35,475,166250,55,2021,0,1
1082,25,625,156250,40,2021,0,1
1083,35,600,210000,40,2021,0,1
1084,35,425,148750,40,2021,0,1
1085,35,375,131250,50,2021,0,1
1086,40,250,100000,35,2021,0,1
1087,35,450,157500,55,2021,0,1
1088,30,625,187500,45,2021,0,1
1089,40,625,250000,45,2021,0,1
1090,30,450,135000,45,2021,0,1
1091,35,350,122500,55,2021,0,1
1092,40,250,100000,40,2021,0,1
1093,35,400,140000,60,2021,0,1
1094,20,650,130000,45,2021,0,1
1095,20,650,130000,45,2021,0,1
1096,15,475,71250,45,2021,0,1
1097,20,375,75000,55,2021,0,1
1098,25,275,68750,40,2021,0,1
1099,20,550,110000,60,2021,0,1
1100,10,700,70000,45,2021,0,1
1101,20,725,145000,45,2021,0,1
1102,15,575,86250,45,2021,0,1
1103,35,500,175000,55,2021,0,1
1104,50,400,200000,40,2021,0,1
1105,45,750,337500,60,2021,0,1
1106,45,750,337500,45,2021,0,1
1107,50,750,375000,45,2021,0,1
1108,45,650,292500,45,2021,0,1
1109,45,600,270000,55,2021,0,1
1110,50,500,250000,40,2021,0,1
1111,55,875,481250,60,2021,0,1
1112,45,825,371250,50,2021,0,1
1113,50,825,412500,50,2021,0,1
1114,45,975,438750,50,2021,0,1
1115,45,575,258750,60,2021,0,1
1116,50,525,262500,45,2021,0,1
1117,60,800,480000,65,2021,0,1
1118,40,750,300000,50,2021,0,1
1119,55,750,412500,50,2021,0,1
1120,55,925,508750,50,2021,0,1
1121,50,425,212500,60,2021,0,1
1122,55,425,233750,45,2021,0,1
1123,60,675,405000,65,2021,0,1
1124,55,625,343750,50,2021,0,1
1125,55,575,316250,50,2021,0,1
1126,60,625,375000,50,2021,0,1
1127,60,350,210000,60,2021,0,1
1128,45,350,157500,45,2021,0,1
1129,40,575,230000,65,2021,0,1
1130,30,525,157500,50,2021,0,1
1131,30,525,157500,50,2021,0,1
1132,35,475,166250,50,2021,0,1
1133,35,325,113750,60,2021,0,1
1134,30,300,90000,45,2021,0,1
1135,40,475,190000,65,2021,0,1
1136,20,625,125000,50,2021,0,1
1137,20,625,125000,50,2021,0,1
1138,45,575,258750,50,2021,0,1
1139,45,450,202500,60,2021,0,1
1140,50,425,212500,45,2021,0,1
1141,60,625,375000,65,2021,0,1
1142,60,775,465000,50,2021,0,1
1143,60,775,465000,50,2021,0,1
1144,65,700,455000,50,2021,0,1
1145,65,550,357500,60,2021,0,1
1146,60,500,300000,45,2021,0,1
1147,70,750,525000,65,2021,0,1
1148,40,450,180000,35,2021,0,1
1149,40,250,100000,35,2021,0,1
1150,30,250,75000,40,2021,0,1
1151,35,100,35000,30,2021,0,1
1152,50,150,75000,25,2021,0,1
1153,40,250,100000,40,2021,0,1
1154,40,500,200000,35,2021,0,1
1155,40,150,60000,35,2021,0,1
1156,30,200,60000,40,2021,0,1
1157,35,75,26250,30,2021,0,1
1158,50,150,75000,25,2021,0,1
1159,40,250,100000,40,2021,0,1
1160,40,470,188000,35,2021,0,1
1161,40,175,70000,35,2021,0,1
1162,30,200,60000,40,2021,0,1
1163,35,50,17500,30,2021,0,1
1164,50,100,50000,25,2021,0,1
1165,40,200,80000,40,2021,0,1
1166,40,450,180000,35,2021,0,1
1167,40,150,60000,35,2021,0,1
1168,30,150,45000,40,2021,0,1
1169,35,75,26250,30,2021,0,1
1170,50,75,37500,25,2021,0,1
1171,40,225,90000,40,2021,0,1
1172,55,495,272250,35,2021,0,1
1173,50,200,100000,35,2021,0,1
1174,45,175,78750,40,2021,0,1
1175,45,125,56250,30,2021,0,1
1176,55,150,82500,25,2021,0,1
1177,60,275,165000,40,2021,0,1
1178,55,525,288750,35,2021,0,1
1179,50,275,137500,35,2021,0,1
1180,45,200,90000,40,2021,0,1
1181,45,175,78750,30,2021,0,1
1182,55,175,96250,25,2021,0,1
1183,60,325,195000,40,2021,0,1
1184,55,550,302500,35,2021,0,1
1185,50,300,150000,35,2021,0,1
1186,45,225,101250,40,2021,0,1
1187,45,175,78750,30,2021,0,1
1188,55,200,110000,25,2021,0,1
1189,60,375,225000,40,2021,0,1
1190,55,525,288750,35,2021,0,1
1191,50,300,150000,35,2021,0,1
1192,45,225,101250,40,2021,0,1
1193,45,175,78750,30,2021,0,1
1194,55,150,82500,25,2021,0,1
1195,60,325,195000,40,2021,0,1
1196,55,450,247500,35,2021,0,1
1197,50,250,125000,35,2021,0,1
1198,45,150,67500,40,2021,0,1
1199,45,125,56250,30,2021,0,1
1200,55,125,68750,25,2021,0,1
1201,60,225,135000,40,2021,0,1
1202,60,400,240000,35,2021,0,1
1203,55,225,123750,35,2021,0,1
1204,55,125,68750,40,2021,0,1
1205,55,100,55000,30,2021,0,1
1206,65,100,65000,25,2021,0,1
1207,70,225,157500,40,2021,0,1
1208,65,375,243750,35,2021,0,1
1209,55,200,110000,35,2021,0,1
1210,55,195,107250,40,2021,0,1
1211,55,175,96250,30,2021,0,1
1212,65,150,97500,25,2021,0,1
1213,70,250,175000,40,2021,0,1
1214,65,475,308750,35,2021,0,1
1215,55,275,151250,35,2021,0,1
1216,55,250,137500,40,2021,0,1
1217,55,200,110000,30,2021,0,1
1218,65,200,130000,25,2021,0,1
1219,70,300,210000,40,2021,0,1
1220,35,375,131250,25,2021,0,1
1221,45,375,168750,20,2021,0,1
1222,45,375,168750,25,2021,0,1
1223,45,225,101250,25,2021,0,1
1224,55,300,165000,30,2021,0,1
1225,55,575,316250,35,2021,0,1
1226,55,225,123750,35,2021,0,1
1227,45,275,123750,25,2021,0,1
1228,50,175,87500,25,2021,0,1
1229,65,250,162500,25,2021,0,1
1230,55,350,192500,30,2021,0,1
1231,55,545,299750,35,2021,0,1
1232,55,250,137500,35,2021,0,1
1233,45,275,123750,25,2021,0,1
1234,50,125,62500,25,2021,0,1
1235,65,175,113750,25,2021,0,1
1236,55,275,151250,30,2021,0,1
1237,55,525,288750,35,2021,0,1
1238,55,225,123750,35,2021,0,1
1239,45,225,101250,25,2021,0,1
1240,50,150,75000,25,2021,0,1
1241,60,150,90000,25,2021,0,1
1242,50,300,150000,30,2021,0,1
1243,65,570,370500,35,2021,0,1
1244,60,275,165000,35,2021,0,1
1245,55,300,165000,25,2021,0,1
1246,55,250,137500,25,2021,0,1
1247,65,275,178750,25,2021,0,1
1248,70,400,280000,30,2021,0,1
1249,65,650,422500,35,2021,0,1
1250,60,400,240000,35,2021,0,1
1251,55,325,178750,25,2021,0,1
1252,55,300,165000,25,2021,0,1
1253,65,300,195000,25,2021,0,1
1254,70,450,315000,30,2021,0,1
1255,65,675,438750,35,2021,0,1
1256,60,425,255000,35,2021,0,1
1257,55,350,192500,25,2021,0,1
1258,55,300,165000,25,2021,0,1
1259,65,325,211250,25,2021,0,1
1260,70,500,350000,30,2021,0,1
1261,65,650,422500,35,2021,0,1
1262,60,425,255000,35,2021,0,1
1263,55,350,192500,25,2021,0,1
1264,55,250,137500,25,2021,0,1
1265,65,225,146250,25,2021,0,1
1266,70,400,280000,30,2021,0,1
1267,65,525,341250,35,2021,0,1
1268,60,325,195000,35,2021,0,1
1269,55,225,123750,25,2021,0,1
1270,55,200,110000,25,2021,0,1
1271,65,200,130000,25,2021,0,1
1272,70,300,210000,30,2021,0,1
1273,70,450,315000,35,2021,0,1
1274,65,275,178750,35,2021,0,1
1275,65,175,113750,25,2021,0,1
1276,65,150,97500,25,2021,0,1
1277,75,150,112500,25,2021,0,1
1278,80,275,220000,30,2021,0,1
1279,75,425,318750,35,2021,0,1
1280,65,300,195000,35,2021,0,1
1281,65,320,208000,25,2021,0,1
1282,65,300,195000,25,2021,0,1
1283,75,275,206250,25,2021,0,1
1284,80,375,300000,30,2021,0,1
1285,75,600,450000,35,2021,0,1
1286,65,400,260000,35,2021,0,1
1287,35,375,131250,25,2021,0,1
1288,45,375,168750,20,2021,0,1
1289,45,375,168750,25,2021,0,1
1290,45,225,101250,25,2021,0,1
1291,50,175,87500,15,2021,0,1
1292,45,425,191250,40,2021,0,1
1293,35,475,166250,25,2021,0,1
1294,45,375,168750,20,2021,0,1
1295,45,375,168750,25,2021,0,1
1296,45,225,101250,25,2021,0,1
1297,50,150,75000,15,2021,0,1
1298,45,350,157500,40,2021,0,1
1299,45,500,225000,25,2021,0,1
1300,55,350,192500,20,2021,0,1
1301,60,375,225000,25,2021,0,1
1302,55,275,151250,25,2021,0,1
1303,60,125,75000,15,2021,0,1
1304,55,325,178750,40,2021,0,1
1305,60,500,300000,25,2021,0,1
1306,65,300,195000,20,2021,0,1
1307,65,350,227500,25,2021,0,1
1308,50,250,125000,25,2021,0,1
1309,55,150,82500,15,2021,0,1
1310,70,325,227500,40,2021,0,1
1311,55,525,288750,25,2021,0,1
1312,60,375,225000,20,2021,0,1
1313,60,375,225000,25,2021,0,1
1314,55,275,151250,25,2021,0,1
1315,60,175,105000,15,2021,0,1
1316,75,475,356250,40,2021,0,1
1317,70,725,507500,25,2021,0,1
1318,75,600,450000,20,2021,0,1
1319,75,600,450000,25,2021,0,1
1320,75,475,356250,25,2021,0,1
1321,85,350,297500,15,2021,0,1
1322,100,650,650000,40,2021,0,1
1323,80,800,640000,25,2021,0,1
1324,85,650,552500,20,2021,0,1
1325,85,600,510000,25,2021,0,1
1326,80,500,400000,25,2021,0,1
1327,85,550,467500,15,2021,0,1
1328,100,550,550000,40,2021,0,1
1329,85,750,637500,25,2021,0,1
1330,75,725,543750,20,2021,0,1
1331,70,600,420000,25,2021,0,1
1332,70,525,367500,25,2021,0,1
1333,70,525,367500,15,2021,0,1
1334,75,350,262500,40,2021,0,1
1335,65,550,357500,25,2021,0,1
1336,70,550,385000,20,2021,0,1
1337,65,375,243750,25,2021,0,1
1338,65,325,211250,25,2021,0,1
1339,75,350,262500,15,2021,0,1
1340,60,375,225000,40,2021,0,1
1341,55,475,261250,25,2021,0,1
1342,65,475,308750,20,2021,0,1
1343,60,300,180000,25,2021,0,1
1344,55,275,151250,25,2021,0,1
1345,65,250,162500,15,2021,0,1
1346,70,300,210000,40,2021,0,1
1347,55,525,288750,25,2021,0,1
1348,60,600,360000,20,2021,0,1
1349,55,425,233750,25,2021,0,1
1350,65,400,260000,25,2021,0,1
1351,85,375,318750,15,2021,0,1
1352,90,500,450000,40,2021,0,1
1353,75,700,525000,25,2021,0,1
1354,85,700,595000,20,2021,0,1
1355,80,500,400000,25,2021,0,1
1356,80,500,400000,25,2021,0,1
1357,90,425,382500,15,2021,0,1
1358,95,525,498750,40,2021,0,1
1359,40,425,170000,30,2021,0,1
1360,50,425,212500,25,2021,0,1
1361,50,425,212500,30,2021,0,1
1362,50,275,137500,30,2021,0,1
1363,55,225,123750,20,2021,0,1
1364,50,475,237500,45,2021,0,1
1365,40,525,210000,30,2021,0,1
1366,50,425,212500,25,2021,0,1
1367,50,425,212500,30,2021,0,1
1368,50,275,137500,30,2021,0,1
1369,55,200,110000,20,2021,0,1
1370,50,400,200000,45,2021,0,1
1371,50,550,275000,30,2021,0,1
1372,60,400,240000,25,2021,0,1
1373,65,425,276250,30,2021,0,1
1374,60,325,195000,30,2021,0,1
1375,65,175,113750,20,2021,0,1
1376,60,375,225000,45,2021,0,1
1377,65,550,357500,30,2021,0,1
1378,70,350,245000,25,2021,0,1
1379,70,400,280000,30,2021,0,1
1380,55,300,165000,30,2021,0,1
1381,60,200,120000,20,2021,0,1
1382,75,375,281250,45,2021,0,1
1383,60,575,345000,30,2021,0,1
1384,65,425,276250,25,2021,0,1
1385,65,425,276250,30,2021,0,1
1386,60,325,195000,30,2021,0,1
1387,55,225,123750,20,2021,0,1
1388,70,575,402500,45,2021,0,1
1389,65,825,536250,30,2021,0,1
1390,70,700,490000,25,2021,0,0
1391,85,700,595000,30,2021,0,0
1392,85,575,488750,30,2021,0,0
1393,95,450,427500,20,2021,0,0
1394,110,750,825000,45,2021,0,0
1395,90,900,810000,30,2021,0,0
1396,95,750,712500,25,2021,0,0
1397,95,700,665000,30,2021,0,0
1398,90,600,540000,30,2021,0,0
1399,95,650,617500,20,2021,0,0
1400,110,650,715000,45,2021,0,0
1401,95,850,807500,30,2021,0,0
1402,85,825,701250,25,2021,0,0
1403,80,700,560000,30,2021,0,0
1404,80,475,380000,30,2021,0,0
1405,80,475,380000,20,2021,0,0
1406,85,300,255000,45,2021,0,0
1407,60,500,300000,30,2021,0,0
1408,65,500,325000,25,2021,0,0
1409,60,300,180000,30,2021,0,0
1410,60,250,150000,30,2021,0,0
1411,70,275,192500,20,2021,0,0
1412,55,300,165000,45,2021,0,0
1413,50,400,200000,30,2021,0,0
1414,65,575,373750,25,2021,0,0
1415,60,400,240000,30,2021,0,0
1416,55,375,206250,30,2021,0,0
1417,65,350,227500,20,2021,0,0
1418,70,400,280000,45,2021,0,0
1419,55,625,343750,30,2021,0,0
1420,60,700,420000,25,2021,0,0
1421,55,525,288750,30,2021,0,0
1422,65,500,325000,30,2021,0,0
1423,85,475,403750,20,2021,0,0
1424,90,600,540000,45,2021,0,0
1425,75,800,600000,30,2021,0,0
1426,85,800,680000,25,2021,0,0
1427,80,600,480000,30,2021,0,0
1428,80,600,480000,30,2021,0,0
1429,90,525,472500,20,2021,0,0
1430,95,625,593750,45,2021,0,0
1431,45,850,382500,45,2021,0,0
1432,45,650,292500,35,2021,0,0
1433,35,650,227500,25,2021,0,0
1434,40,500,200000,30,2021,0,0
1435,55,550,302500,35,2021,0,0
1436,45,650,292500,50,2021,0,0
1437,45,900,405000,45,2021,0,0
1438,45,550,247500,35,2021,0,0
1439,35,600,210000,25,2021,0,0
1440,40,475,190000,30,2021,0,0
1441,55,550,302500,35,2021,0,0
1442,45,650,292500,50,2021,0,0
1443,45,870,391500,45,2021,0,0
1444,45,550,247500,35,2021,0,0
1445,35,575,201250,25,2021,0,0
1446,40,425,170000,30,2021,0,0
1447,55,475,261250,35,2021,0,0
1448,45,575,258750,50,2021,0,0
1449,45,825,371250,45,2021,0,0
1450,45,525,236250,35,2021,0,0
1451,35,525,183750,25,2021,0,0
1452,40,450,180000,30,2021,0,0
1453,55,475,261250,35,2021,0,0
1454,45,600,270000,50,2021,0,0
1455,55,870,478500,45,2021,0,0
1456,55,575,316250,35,2021,0,0
1457,50,550,275000,25,2021,0,0
1458,50,500,250000,30,2021,0,0
1459,60,525,315000,35,2021,0,0
1460,65,625,406250,50,2021,0,0
1461,60,875,525000,45,2021,0,0
1462,55,625,343750,35,2021,0,0
1463,50,600,300000,25,2021,0,0
1464,50,575,287500,30,2021,0,0
1465,65,575,373750,35,2021,0,0
1466,70,725,507500,50,2021,0,0
1467,65,950,617500,45,2021,0,0
1468,60,700,420000,35,2021,0,0
1469,55,625,343750,25,2021,0,0
1470,55,575,316250,30,2021,0,0
1471,65,600,390000,35,2021,0,0
1472,70,775,542500,50,2021,0,0
1473,65,925,601250,45,2021,0,0
1474,60,700,420000,35,2021,0,0
1475,55,625,343750,25,2021,0,0
1476,45,575,258750,30,2021,0,0
1477,55,550,302500,35,2021,0,0
1478,60,725,435000,50,2021,0,0
1479,55,850,467500,45,2021,0,0
1480,50,650,325000,35,2021,0,0
1481,45,550,247500,25,2021,0,0
1482,45,525,236250,30,2021,0,0
1483,55,525,288750,35,2021,0,0
1484,60,625,375000,50,2021,0,0
1485,60,800,480000,45,2021,0,0
1486,50,625,312500,35,2021,0,0
1487,50,525,262500,25,2021,0,0
1488,50,500,250000,30,2021,0,0
1489,60,500,300000,35,2021,0,0
1490,65,625,406250,50,2021,0,0
1491,60,775,465000,45,2021,0,0
